"epoch","Group: Unmasked - train/distill_loss","Group: Unmasked - train/distill_loss__MIN","Group: Unmasked - train/distill_loss__MAX","Group: Unmasked - _step","Group: Unmasked - _step__MIN","Group: Unmasked - _step__MAX","Group: Masked - train/distill_loss","Group: Masked - train/distill_loss__MIN","Group: Masked - train/distill_loss__MAX","Group: Masked - _step","Group: Masked - _step__MIN","Group: Masked - _step__MAX"
"379","0.004855392221361399","0.004844134673476219","0.00487497728317976","759","759","759","0.005901683308184147","0.005853990092873573","0.005977893713861704","759","759","759"
"380","0.004859418421983719","0.004838821478188038","0.004892447963356972","761","761","761","0.006014639977365732","0.005909005180001259","0.00619881134480238","761","761","761"
"381","0.0048674440011382105","0.004808670841157436","0.004912899807095528","763","763","763","0.005907469894737005","0.005860574077814817","0.006023372057825327","763","763","763"
"382","0.004831130523234606","0.004786687903106213","0.00490952143445611","765","765","765","0.005906637385487556","0.005866581108421087","0.006012695375829935","765","765","765"
"383","0.0048452156595885755","0.004769176710397005","0.004920962266623974","767","767","767","0.00589575432240963","0.005790839437395334","0.005992717109620571","767","767","767"
"384","0.004841669276356697","0.0047999219968914986","0.004878032952547073","769","769","769","0.005851984769105911","0.005759621970355511","0.005896604619920254","769","769","769"
"385","0.004843910411000252","0.004800976719707251","0.004877673927694559","771","771","771","0.005889823101460934","0.005820344667881727","0.00601596524938941","771","771","771"
"386","0.004816579353064299","0.00476902537047863","0.004838278517127037","773","773","773","0.005842176917940378","0.005816438235342503","0.005902787204831839","773","773","773"
"387","0.004829406179487706","0.004793182015419006","0.0048752278089523315","775","775","775","0.00584787055850029","0.005757282488048077","0.005973644554615021","775","775","775"
"388","0.004820845741778612","0.004753919783979654","0.0048659793101251125","777","777","777","0.00588432876393199","0.005816900171339512","0.005947061814367771","777","777","777"
"389","0.004837552737444639","0.004814168903976679","0.004860269837081432","779","779","779","0.0059177418239414695","0.005850754212588072","0.005942455492913723","779","779","779"
"390","0.0048143772408366205","0.004766488913446665","0.00484729278832674","781","781","781","0.005873263347893953","0.005803111009299755","0.0059528108686208725","781","781","781"
"391","0.004824726842343807","0.004772517830133438","0.004855073522776365","783","783","783","0.005856827646493912","0.005825893022119999","0.005911825690418482","783","783","783"
"392","0.004835998173803091","0.0048121795989573","0.0048621175810694695","785","785","785","0.005883560329675674","0.005863275844603777","0.005932210478931665","785","785","785"
"393","0.004799490142613649","0.0047701154835522175","0.004835013300180435","787","787","787","0.005853881035000086","0.005791360978037119","0.005923158023506403","787","787","787"
"394","0.004808269441127777","0.004761522635817528","0.004837276879698038","789","789","789","0.005823108553886414","0.0057974159717559814","0.005856907926499844","789","789","789"
"395","0.004832006897777319","0.004794625099748373","0.004877430386841297","791","791","791","0.0058725479990243915","0.005795447621494532","0.005970715545117855","791","791","791"
"396","0.004805644415318966","0.004762447904795408","0.004848018754273653","793","793","793","0.005890351720154285","0.005843041464686394","0.005918023642152548","793","793","793"
"397","0.004796564485877753","0.00477616349235177","0.004825009498745203","795","795","795","0.0058728913776576516","0.005800433922559023","0.005937671288847923","795","795","795"
"398","0.004792568925768137","0.004732142202556133","0.00486495066434145","797","797","797","0.005822190828621387","0.005742216482758522","0.00588573794811964","797","797","797"
"399","0.004808035399764776","0.004747407510876656","0.00483478419482708","799","799","799","0.005846862215548754","0.00581016018986702","0.005883852951228619","799","799","799"
"400","0.004794518649578095","0.0047544632107019424","0.00484446482732892","801","801","801","0.005870329402387142","0.005780738312751055","0.005912924651056528","801","801","801"
"401","0.004807104356586933","0.0047535658814013","0.004864583723247051","803","803","803","0.005891003273427486","0.0058077797293663025","0.005984387826174498","803","803","803"
"402","0.004796149674803019","0.004769319202750921","0.004815088585019112","805","805","805","0.005868446733802557","0.005803723353892565","0.005904593504965305","805","805","805"
"403","0.004790633637458086","0.0047584474086761475","0.004855578299611807","807","807","807","0.005816487409174442","0.005734502803534269","0.005910087842494249","807","807","807"
"404","0.004789029061794281","0.004767485428601503","0.004829387180507183","809","809","809","0.005844727624207735","0.005731212440878153","0.0059336768463253975","809","809","809"
"405","0.004775009863078594","0.0047480324283242226","0.004794956650584936","811","811","811","0.005850838869810105","0.0058258045464754105","0.005913521628826857","811","811","811"
"406","0.004799654893577099","0.0047542136162519455","0.004861646797508001","813","813","813","0.005822152737528086","0.005784301552921534","0.00590904988348484","813","813","813"
"407","0.004785372503101825","0.004701266996562481","0.004834810271859169","815","815","815","0.0058350469917058945","0.00576529698446393","0.0058752624318003654","815","815","815"
"408","0.00477586043998599","0.004729982931166887","0.004829725716263056","817","817","817","0.005812524352222681","0.005731888581067324","0.005876768380403519","817","817","817"
"409","0.0047720464877784256","0.0047215623781085014","0.004796931520104408","819","819","819","0.005824096314609051","0.005777966231107712","0.00584251806139946","819","819","819"
"410","0.004781019035726785","0.004760632291436195","0.004794032778590918","821","821","821","0.0058481828309595585","0.00577201321721077","0.005930508021265268","821","821","821"
"411","0.004772206419147551","0.004747580736875534","0.0047992835752666","823","823","823","0.005829167924821377","0.005796278826892376","0.0058591184206306934","823","823","823"
"412","0.004750063526444137","0.004732061177492142","0.004773357883095741","825","825","825","0.005851368699222803","0.005797941237688065","0.005947084166109562","825","825","825"
"413","0.004776744171977043","0.004754116293042898","0.0047912560403347015","827","827","827","0.00579525027424097","0.005754560232162476","0.0058712949976325035","827","827","827"
"414","0.004759669885970652","0.004748536739498377","0.004769479390233755","829","829","829","0.00580994226038456","0.005795603152364492","0.005834330338984728","829","829","829"
"415","0.004780226503498852","0.004716262686997652","0.004806092940270901","831","831","831","0.00583041189238429","0.005761716980487108","0.005961534567177296","831","831","831"
"416","0.004796498222276568","0.0047223977744579315","0.0048798201605677605","833","833","833","0.005817974824458361","0.005769654177129269","0.005859664641320705","833","833","833"
"417","0.004760029260069132","0.004715198650956154","0.004794693551957607","835","835","835","0.005777109600603581","0.005728633143007755","0.005840766243636608","835","835","835"
"418","0.004754877183586359","0.004716327879577875","0.004783684387803078","837","837","837","0.005790262948721647","0.005740597378462553","0.00581869762390852","837","837","837"
"419","0.004760313080623746","0.004693891387432814","0.00480829831212759","839","839","839","0.005837266147136688","0.0057806288823485374","0.005895182956010103","839","839","839"
"420","0.004739019903354347","0.004714371636509895","0.004760507959872484","841","841","841","0.0058174747042357925","0.005720385815948248","0.00603090925142169","841","841","841"
"421","0.004738881718367338","0.004719217773526907","0.004758934490382671","843","843","843","0.005813424475491047","0.0057588862255215645","0.005904622841626406","843","843","843"
"422","0.004755748785100877","0.004721938632428646","0.004789888858795166","845","845","845","0.005795898288488388","0.005739058833569288","0.005839191377162933","845","845","845"
"423","0.004748159670270979","0.004709155764430761","0.004804449155926704","847","847","847","0.005754411406815052","0.005685009993612766","0.0058469949290156364","847","847","847"
"424","0.004742651712149382","0.004715540446341038","0.004774345550686121","849","849","849","0.0058199971914291385","0.005756382830440998","0.005889786407351494","849","849","849"
"425","0.004707958200015128","0.004676427226513624","0.004729625768959522","851","851","851","0.0058133861981332306","0.00571202440187335","0.005882821511477232","851","851","851"
"426","0.004742969176732004","0.004665819928050041","0.004785075318068266","853","853","853","0.005767952837049961","0.005715518724173307","0.005816529504954815","853","853","853"
"427","0.004753640736453235","0.004736154805868864","0.004771907348185778","855","855","855","0.005805384740233422","0.005765018053352833","0.005860890261828899","855","855","855"
"428","0.004725738661363721","0.004694764036685228","0.004775396082550287","857","857","857","0.005752396490424872","0.005687754135578871","0.005805231165140867","857","857","857"
"429","0.004725563921965659","0.004691531416028738","0.0047702849842607975","859","859","859","0.005780586134642362","0.005701255984604359","0.005866772495210171","859","859","859"
"430","0.004705050145275891","0.004664815962314606","0.004767550155520439","861","861","861","0.005842801835387945","0.005761411506682634","0.005958258174359798","861","861","861"
"431","0.004731635795906186","0.00470777228474617","0.004749417770653963","863","863","863","0.005781504511833191","0.0057409475557506084","0.005823339801281691","863","863","863"
"432","0.004704045131802559","0.004666387103497982","0.004753054119646549","865","865","865","0.005793079175055027","0.005740082822740078","0.005848873406648636","865","865","865"
"433","0.0047313416143879294","0.004689702298492193","0.004757591988891363","867","867","867","0.005755395162850618","0.005725762341171503","0.005785968154668808","867","867","867"
"434","0.0047225962625816464","0.004664296749979258","0.004801573697477579","869","869","869","0.005767539981752634","0.0057500251568853855","0.005822241771966219","869","869","869"
"435","0.004715322284027934","0.004675230011343956","0.004742705728858709","871","871","871","0.0057476116344332695","0.005707350093871355","0.00577014172449708","871","871","871"
"436","0.004746627062559128","0.004659748170524836","0.004782733507454395","873","873","873","0.005728366319090128","0.005663999821990728","0.005795754957944155","873","873","873"
"437","0.004701083060353994","0.004651372320950031","0.004730215761810541","875","875","875","0.00575437406077981","0.005710850935429335","0.005841097794473171","875","875","875"
"438","0.004719537915661931","0.0046701026149094105","0.004743058234453201","877","877","877","0.005750240199267865","0.005686996039003134","0.005835062358528376","877","877","877"
"439","0.004678283003158867","0.004642564337700605","0.004719194490462542","879","879","879","0.0057775738649070265","0.005719589069485664","0.005832834634929895","879","879","879"
"440","0.004713126108981669","0.004649112466722727","0.004745045211166143","881","881","881","0.005769253801554441","0.005697592627257109","0.005833983886986971","881","881","881"
"441","0.0046897969441488385","0.004673259798437357","0.004716910421848297","883","883","883","0.0057994194328784944","0.005720681976526976","0.0058504194021224976","883","883","883"
"442","0.004692008602432907","0.004669751040637493","0.004704988561570644","885","885","885","0.005722048971801996","0.005641575437039137","0.005794416647404432","885","885","885"
"443","0.004695401759818196","0.004670294001698494","0.004745298996567726","887","887","887","0.005753130279481411","0.005702509544789791","0.0057937889359891415","887","887","887"
"444","0.004701985279098153","0.004685473162680864","0.0047187190502882","889","889","889","0.005743255000561475","0.0057214368134737015","0.005765683017671108","889","889","889"
"445","0.004701800411567092","0.004670863039791584","0.004720749333500862","891","891","891","0.0057356319390237335","0.005669945385307074","0.0057855346240103245","891","891","891"
"446","0.004693734925240278","0.004661550745368004","0.004707283806055784","893","893","893","0.005773730110377073","0.0056892819702625275","0.005805598106235266","893","893","893"
"447","0.004693696508184075","0.004642742220312357","0.0047428058460354805","895","895","895","0.005751524399966001","0.0056811184622347355","0.00585659546777606","895","895","895"
"448","0.004681166959926486","0.0046576387248933315","0.004742973018437624","897","897","897","0.005693690199404955","0.00564569840207696","0.005726134870201349","897","897","897"
"449","0.004664591164328158","0.004630434326827526","0.004718710668385029","899","899","899","0.005713889468461275","0.0055628628470003605","0.005792536307126284","899","899","899"
"450","0.004685297259129584","0.004614718724042177","0.004728225991129875","901","901","901","0.0057160664349794384","0.005645714700222015","0.0058155059814453125","901","901","901"
"451","0.004693943192251027","0.00462868670001626","0.0047470759600400925","903","903","903","0.005751972179859876","0.0056959534995257854","0.005845227278769016","903","903","903"
"452","0.0046707685105502605","0.004626324400305748","0.004701217636466026","905","905","905","0.005723767913877964","0.005689844023436308","0.005741278175264597","905","905","905"
"453","0.0046624490059912205","0.004619530867785215","0.0046901945024728775","907","907","907","0.005691257305443287","0.005655054934322834","0.005747922696173191","907","907","907"
"454","0.004680065670982003","0.00466002244502306","0.004710537847131491","909","909","909","0.005718202143907547","0.005688205827027559","0.005755117163062096","909","909","909"
"455","0.004694897914305329","0.004671500995755196","0.004726878833025694","911","911","911","0.00574432797729969","0.0057146321050822735","0.005779569502919912","911","911","911"
"456","0.004677350167185068","0.004651709459722042","0.004701702855527401","913","913","913","0.005702934693545103","0.005651297513395548","0.005741200875490904","913","913","913"
"457","0.004640571656636894","0.004602228291332722","0.004673005547374487","915","915","915","0.005710688512772321","0.005677945911884308","0.0057827746495604515","915","915","915"
"458","0.004661291488446295","0.004628142341971397","0.00469469279050827","917","917","917","0.0057670664973556995","0.005669781472533941","0.005841236095875502","917","917","917"
"459","0.004653147072531283","0.004611831158399582","0.004677887540310621","919","919","919","0.005752113927155733","0.005666382610797882","0.005843097344040871","919","919","919"
"460","0.004642778425477445","0.004596108105033636","0.004680827260017395","921","921","921","0.005692360829561949","0.0056600552052259445","0.005726830568164587","921","921","921"
"461","0.004666674416512251","0.00463909562677145","0.004694228991866112","923","923","923","0.0056859665550291535","0.005621736869215965","0.0057221027091145515","923","923","923"
"462","0.004647915717214346","0.004604271147400141","0.004715735092759132","925","925","925","0.005718138348311186","0.005641410127282143","0.005791526287794113","925","925","925"
"463","0.00464120355900377","0.004623293876647949","0.004651378374546766","927","927","927","0.005688202753663063","0.005600118078291416","0.005747235845774412","927","927","927"
"464","0.004634968005120754","0.004596330225467682","0.00467996671795845","929","929","929","0.00569559233263135","0.005622004624456167","0.005783880595117807","929","929","929"
"465","0.004650885006412864","0.004602645989507437","0.004704881925135851","931","931","931","0.005713028553873301","0.005658340640366077","0.005755203310400248","931","931","931"
"466","0.004642478656023741","0.0046106246300041676","0.004681473132222891","933","933","933","0.005690792668610811","0.005666180048137903","0.005726827774196863","933","933","933"
"467","0.004639732767827809","0.004610028583556414","0.004659394267946482","935","935","935","0.005690426379442215","0.00565440533682704","0.0057370285503566265","935","935","935"
"468","0.004636787227354944","0.004607957322150469","0.004653557203710079","937","937","937","0.005665503721684217","0.005605892278254032","0.005711995530873537","937","937","937"
"469","0.004636817728169262","0.0046162912622094154","0.004647159483283758","939","939","939","0.005680598691105843","0.005600398872047663","0.005760377738624811","939","939","939"
"470","0.004641794133931398","0.004603436216711998","0.0046829036436975","941","941","941","0.005698118638247251","0.005648535676300526","0.005745443981140852","941","941","941"
"471","0.0046296087093651295","0.004579067230224609","0.004662638064473867","943","943","943","0.005675662774592638","0.005553898401558399","0.005740786902606487","943","943","943"
"472","0.0046455905539914966","0.0045698340982198715","0.004710445646196604","945","945","945","0.005669885873794555","0.005601585377007723","0.005765546578913927","945","945","945"
"473","0.004652942414395511","0.00461362861096859","0.00468118442222476","947","947","947","0.005676440987735986","0.005595768801867962","0.005726005882024765","947","947","947"
"474","0.004638608894310892","0.004574552644044161","0.004687129054218531","949","949","949","0.0056551586836576465","0.005575557705014944","0.005735667422413826","949","949","949"
"475","0.0046118044992908835","0.004543786868453026","0.004655419383198023","951","951","951","0.005657268688082695","0.005614890716969967","0.0057636527344584465","951","951","951"
"476","0.004634605720639229","0.0045893220230937","0.004664437845349312","953","953","953","0.005673338938504457","0.0056137097999453545","0.005742828827351332","953","953","953"
"477","0.004631899180822074","0.004565272014588118","0.004696417134255171","955","955","955","0.005677193496376276","0.005624200217425823","0.00572282774373889","955","955","955"
"478","0.00461609975900501","0.004583987407386303","0.004640575498342514","957","957","957","0.005721259582787752","0.005669968668371439","0.005775677505880594","957","957","957"
"479","0.004620888037607074","0.004582184366881847","0.0046388753689825535","959","959","959","0.005684395041316748","0.005637611728161573","0.00576805742457509","959","959","959"
"480","0.00463530421257019","0.004581352695822716","0.004684765823185444","961","961","961","0.005679009016603231","0.005631432402879","0.005712042562663555","961","961","961"
"481","0.004599532461725175","0.004576962441205978","0.004630520474165678","963","963","963","0.005666898284107447","0.00561439897865057","0.005694560706615448","963","963","963"
"482","0.004591994336806238","0.0045328945852816105","0.0046458980068564415","965","965","965","0.005640468839555979","0.005572502035647631","0.005678065121173859","965","965","965"
"483","0.0045969930943101645","0.004541290458291769","0.0046443575993180275","967","967","967","0.005660368129611015","0.005582078360021114","0.005715256091207266","967","967","967"
"484","0.0046105432556942105","0.004579383879899979","0.004666776861995459","969","969","969","0.005664634890854359","0.005610053893178701","0.005758340936154127","969","969","969"
"485","0.004608175018802285","0.0045693377032876015","0.004626249894499779","971","971","971","0.005647911690175533","0.005595866125077009","0.005716233514249325","971","971","971"
"486","0.0045805288245901465","0.004550545010715723","0.004596679005771875","973","973","973","0.005641586612910032","0.005586704239249229","0.005698716267943382","973","973","973"
"487","0.004600608255714178","0.004573696292936802","0.004617962054908276","975","975","975","0.005628292448818684","0.005553939379751682","0.005700652953237295","975","975","975"
"488","0.004598975297994912","0.004571461118757725","0.0046313065104186535","977","977","977","0.005636009201407432","0.0055917431600391865","0.00566834257915616","977","977","977"
"489","0.00459455163218081","0.004540232941508293","0.004643545486032963","979","979","979","0.0056619239039719105","0.005620997864753008","0.005705665331333876","979","979","979"
"490","0.0045941423159092665","0.004559826105833054","0.0046120937913656235","981","981","981","0.0056616364046931265","0.005641657393425703","0.005680236499756575","981","981","981"
"491","0.004585312795825303","0.0045641688629984856","0.00459912559017539","983","983","983","0.00566406399011612","0.005557366646826267","0.005723736248910427","983","983","983"
"492","0.004585446906276047","0.00454394705593586","0.004623567685484886","985","985","985","0.005607933644205332","0.005567906890064478","0.005651329644024372","985","985","985"
"493","0.004581824759952724","0.004519161302596331","0.004632022697478533","987","987","987","0.005637369956821204","0.005608561914414167","0.005682176910340786","987","987","987"
"494","0.004589584423229098","0.004522896371781826","0.004654532298445702","989","989","989","0.005634564999490976","0.005560390185564756","0.00567715335637331","989","989","989"
"495","0.004603094537742436","0.00457780621945858","0.00462821451947093","991","991","991","0.005654944572597742","0.005599562078714371","0.005752239841967821","991","991","991"
"496","0.004589091753587127","0.004556517582386732","0.004621757194399834","993","993","993","0.0056755879893898966","0.005616046022623777","0.005715877283364534","993","993","993"
"497","0.0045989814680069685","0.004551056772470474","0.004663859494030476","995","995","995","0.005637193750590086","0.00559178227558732","0.005706535652279854","995","995","995"
"498","0.00458821130450815","0.0045781563967466354","0.0046166665852069855","997","997","997","0.005604230985045433","0.005549458786845207","0.005665522534400225","997","997","997"
"499","0.004577297018840909","0.004544470924884081","0.00459763640537858","999","999","999","0.005604948289692402","0.005554824601858854","0.005635308567434549","999","999","999"
"500","0.004572176723740995","0.004533561412245035","0.004624189808964729","1001","1001","1001","0.00562131404876709","0.0055679576471447945","0.005657309200614691","1001","1001","1001"
"501","0.004572195583023131","0.0044867731630802155","0.004620279185473919","1003","1003","1003","0.005645398050546646","0.005621065851300955","0.005674367304891348","1003","1003","1003"
"502","0.004558323649689555","0.0045354426838457584","0.0045689865946769714","1005","1005","1005","0.005606511328369379","0.005518048070371151","0.0056519340723752975","1005","1005","1005"
"503","0.004554731887765229","0.004529921337962151","0.004568409640341997","1007","1007","1007","0.005643109418451786","0.005616627633571625","0.005669885315001011","1007","1007","1007"
"504","0.004557711188681424","0.004530029837042093","0.004591698292642832","1009","1009","1009","0.005616575479507446","0.005583981052041054","0.005667831748723984","1009","1009","1009"
"505","0.004557034233585","0.004537931643426418","0.004582439549267292","1011","1011","1011","0.005614835489541292","0.005574713461101055","0.005735189188271761","1011","1011","1011"
"506","0.004575425060465932","0.004547156859189272","0.004623843356966972","1013","1013","1013","0.005629179161041975","0.00558359595015645","0.00567940017208457","1013","1013","1013"
"507","0.004555875901132822","0.004515460226684809","0.004590861964970827","1015","1015","1015","0.005631937086582184","0.005554686766117811","0.005700078792870045","1015","1015","1015"
"508","0.004581341287121177","0.004522689618170261","0.004610501229763031","1017","1017","1017","0.0056333567947149275","0.005550374276936054","0.005780194420367479","1017","1017","1017"
"509","0.0045462786220014095","0.00452093780040741","0.004565219860523939","1019","1019","1019","0.005580195784568786","0.005558655131608248","0.00560607248917222","1019","1019","1019"
"510","0.00455403805244714","0.004493081942200661","0.004579540342092514","1021","1021","1021","0.005603394005447626","0.005569769069552422","0.005642499774694443","1021","1021","1021"
"511","0.004540344700217247","0.004496751353144646","0.0045854924246668816","1023","1023","1023","0.005606148391962051","0.005533913150429726","0.0057290587574243546","1023","1023","1023"
"512","0.004538030247204006","0.00449052220210433","0.004565810319036245","1025","1025","1025","0.00559642119333148","0.005497381091117859","0.005670780315995216","1025","1025","1025"
"513","0.004562157089821994","0.004536189138889313","0.0046014743857085705","1027","1027","1027","0.0055925724096596244","0.005530316848307848","0.005680049303919077","1027","1027","1027"
"514","0.004559593158774078","0.004485534504055977","0.004588917829096317","1029","1029","1029","0.005605492927134037","0.005546059925109148","0.005640178918838501","1029","1029","1029"
"515","0.004548541852273047","0.004509713966399431","0.004600653890520334","1031","1031","1031","0.0056068127043545244","0.005558560602366924","0.005655406508594751","1031","1031","1031"
"516","0.00454563763923943","0.004521672148257494","0.0045731342397630215","1033","1033","1033","0.0055904296226799485","0.005510217510163784","0.005682704970240593","1033","1033","1033"
"517","0.0045268276007846","0.0044946749694645405","0.004546741954982281","1035","1035","1035","0.0056138021871447565","0.005584983620792627","0.00565193360671401","1035","1035","1035"
"518","0.004533794242888689","0.0045144762843847275","0.004550626035779715","1037","1037","1037","0.00557554317638278","0.005551740061491728","0.005609880667179823","1037","1037","1037"
"519","0.004533786326646805","0.004492908716201782","0.004563343711197376","1039","1039","1039","0.005579108837991953","0.005532428156584501","0.00561203109100461","1039","1039","1039"
"520","0.004537380766123533","0.004510961472988129","0.004554748069494963","1041","1041","1041","0.005596123449504375","0.005553657654672861","0.005669411737471819","1041","1041","1041"
"521","0.0045250882394611835","0.004475748166441917","0.004575513303279877","1043","1043","1043","0.005611349549144507","0.005593449808657169","0.005632626358419657","1043","1043","1043"
"522","0.004539103247225285","0.00448954151943326","0.004567817319184542","1045","1045","1045","0.005609984137117862","0.005576025228947401","0.005646293517202139","1045","1045","1045"
"523","0.004519285634160042","0.004485983867198229","0.004545536823570728","1047","1047","1047","0.005573524534702301","0.005504611413925886","0.005610985681414604","1047","1047","1047"
"524","0.004529175581410527","0.004503386095166206","0.004569047596305609","1049","1049","1049","0.005590253323316574","0.0055619776248931885","0.005628025159239769","1049","1049","1049"
"525","0.00453149201348424","0.004475986119359732","0.00459689786657691","1051","1051","1051","0.005579364951699972","0.005552537739276886","0.005598578602075577","1051","1051","1051"
"526","0.0045251325936988","0.004487639293074608","0.004556960891932249","1053","1053","1053","0.005588745046406984","0.005525498650968075","0.005660573486238718","1053","1053","1053"
"527","0.004539588349871337","0.004480134695768356","0.004586773458868265","1055","1055","1055","0.0055973662994802","0.005550151690840721","0.005662527401000261","1055","1055","1055"
"528","0.004517578287050128","0.004470144864171743","0.004544406663626432","1057","1057","1057","0.005567286442965269","0.005544982850551605","0.005603749305009842","1057","1057","1057"
"529","0.004511194536462426","0.004477090202271938","0.004535289015620947","1059","1059","1059","0.005584053415805102","0.005503682419657707","0.005654068663716316","1059","1059","1059"
"530","0.004527736222371459","0.004490313120186329","0.0045525855384767056","1061","1061","1061","0.0055840668268501755","0.00542809721082449","0.005639513023197651","1061","1061","1061"
"531","0.0045266172382980585","0.0044917333871126175","0.004563459195196629","1063","1063","1063","0.005584359262138605","0.005533180665224791","0.005649718921631575","1063","1063","1063"
"532","0.004524230025708675","0.00450175441801548","0.004542019218206406","1065","1065","1065","0.005583489034324885","0.005563613027334213","0.005601305980235338","1065","1065","1065"
"533","0.004511039354838431","0.004440976772457361","0.004543454851955175","1067","1067","1067","0.005545671377331018","0.0055211856961250305","0.005566863808780909","1067","1067","1067"
"534","0.00449313095305115","0.004464020952582359","0.004524542484432459","1069","1069","1069","0.005574741493910551","0.005540687125176191","0.005621025338768959","1069","1069","1069"
"535","0.004487677942961454","0.004437373951077461","0.004512897692620754","1071","1071","1071","0.005577550455927849","0.0054924702271819115","0.005636645946651697","1071","1071","1071"
"536","0.004510761587880552","0.0044542220421135426","0.0045374054461717606","1073","1073","1073","0.005548661481589079","0.005495468620210886","0.005585495848208666","1073","1073","1073"
"537","0.004514863132499158","0.004469283856451511","0.0045658801682293415","1075","1075","1075","0.005558224767446518","0.0055096386931836605","0.005595092661678791","1075","1075","1075"
"538","0.004493404412642121","0.004468223545700312","0.004518794361501932","1077","1077","1077","0.00558054381981492","0.005541021004319191","0.005627669859677553","1077","1077","1077"
"539","0.004497680929489434","0.00443797605112195","0.004519726615399122","1079","1079","1079","0.0055729813873767855","0.005508725065737963","0.0056238980032503605","1079","1079","1079"
"540","0.0045066423481330276","0.004451434127986431","0.004554068204015493","1081","1081","1081","0.005553096439689398","0.005504183005541563","0.005643534939736128","1081","1081","1081"
"541","0.004499429487623274","0.004468555096536875","0.004533777944743633","1083","1083","1083","0.005592601466923952","0.005497968290001154","0.005640546325594187","1083","1083","1083"
"542","0.0044814805733039975","0.004430785309523344","0.004521762486547232","1085","1085","1085","0.005573653895407915","0.005544879473745823","0.005626423750072718","1085","1085","1085"
"543","0.004478658200241625","0.0044548604637384415","0.004508753307163715","1087","1087","1087","0.005575332511216402","0.005519459955394268","0.005623817443847656","1087","1087","1087"
"544","0.004501350107602775","0.004458335228264332","0.004525566473603249","1089","1089","1089","0.005570288933813572","0.005538410507142544","0.005595570895820856","1089","1089","1089"
"545","0.0044931493466719985","0.004445615224540234","0.004532803315669298","1091","1091","1091","0.005520814564079046","0.005467802286148071","0.005563483573496342","1091","1091","1091"
"546","0.004494480905123055","0.004431388806551695","0.004540251102298498","1093","1093","1093","0.005555037315934897","0.005491937510669231","0.00561537966132164","1093","1093","1093"
"547","0.004486080608330667","0.004438943695276976","0.0045245252549648285","1095","1095","1095","0.005550067685544491","0.005487819667905569","0.005594440270215273","1095","1095","1095"
"548","0.004487691912800074","0.004461873322725296","0.004501939285546541","1097","1097","1097","0.005557436868548394","0.0054790424183011055","0.005621221847832203","1097","1097","1097"
"549","0.004477744223549962","0.004464526195079088","0.004500770475715399","1099","1099","1099","0.005543626192957163","0.005514881573617458","0.005600965581834316","1099","1099","1099"
"550","0.004472844419069588","0.004452722147107124","0.004486199002712965","1101","1101","1101","0.005554046481847763","0.005526498891413212","0.005573503207415342","1101","1101","1101"
"551","0.00448114366736263","0.00444710673764348","0.004500613082200289","1103","1103","1103","0.005536964349448681","0.005475631449371576","0.005572070367634296","1103","1103","1103"
"552","0.004477022564969957","0.004441475495696068","0.004505692515522242","1105","1105","1105","0.005529326107352972","0.00547097297385335","0.005594886373728514","1105","1105","1105"
"553","0.004475451773032546","0.004438349045813084","0.004522472154349089","1107","1107","1107","0.005541933979839086","0.005507584195584059","0.005564326886087656","1107","1107","1107"
"554","0.00447170517873019","0.004417520947754383","0.004495674278587103","1109","1109","1109","0.005542749539017677","0.005517539568245411","0.005616405513137579","1109","1109","1109"
"555","0.004484896082431078","0.00444567808881402","0.004511339124292135","1111","1111","1111","0.005525328405201435","0.005488768685609102","0.0055440813302993774","1111","1111","1111"
"556","0.004489150946028531","0.004452930763363838","0.004525808617472649","1113","1113","1113","0.005542245507240295","0.005492616444826126","0.005610575433820486","1113","1113","1113"
"557","0.004456489812582731","0.00441378029063344","0.004477705340832472","1115","1115","1115","0.005549853201955557","0.005508331581950188","0.005608303006738424","1115","1115","1115"
"558","0.004453496541827917","0.004410154651850462","0.004476554691791534","1117","1117","1117","0.005557617545127869","0.005517323035746813","0.005584390833973885","1117","1117","1117"
"559","0.004456379916518927","0.004397279117256403","0.004496096167713404","1119","1119","1119","0.00550291920080781","0.005448123440146446","0.005541149992495775","1119","1119","1119"
"560","0.0044617282692343","0.004449897445738316","0.004479730501770973","1121","1121","1121","0.005501671694219112","0.0054506114684045315","0.0055390289053320885","1121","1121","1121"
"561","0.004439417389221489","0.004412682726979256","0.00446997070685029","1123","1123","1123","0.005523465387523174","0.005460082553327084","0.005599581636488438","1123","1123","1123"
"562","0.004457784001715481","0.00442947493866086","0.004491058178246021","1125","1125","1125","0.005538196675479412","0.005514202173799276","0.005573439411818981","1125","1125","1125"
"563","0.00445464625954628","0.004425177816301584","0.004490459803491831","1127","1127","1127","0.005483969580382109","0.005399238783866167","0.005510115996003151","1127","1127","1127"
"564","0.004472259315662086","0.004432862624526024","0.004511081147938967","1129","1129","1129","0.005507546290755272","0.005463234148919582","0.005582135170698166","1129","1129","1129"
"565","0.004451854154467583","0.00441427668556571","0.004483627621084452","1131","1131","1131","0.005515608470886946","0.005457143299281597","0.005564138293266296","1131","1131","1131"
"566","0.004449102212674916","0.004414363298565149","0.004480985924601555","1133","1133","1133","0.005526566971093416","0.005489523056894541","0.005591338034719229","1133","1133","1133"
"567","0.004456511931493878","0.004406070336699486","0.0045064170844852924","1135","1135","1135","0.0055287620052695274","0.005489545874297619","0.005635558161884546","1135","1135","1135"
